transaction_id,user_id,amount,timestamp,device_id,ip_address,ip_country,ip_city,ip_region,ip_latitude,ip_longitude,is_fraud
txn_4608,user_177,2.44,2026-04-02 18:15:07.952119 UTC,device_322,72.250.176.198,US,Los Angeles,Region_US_1,-42.1058,-152.4396,0
txn_5902,user_177,6.48,2026-04-24 15:17:08.385798 UTC,device_2874,8.97.177.241,US,Chicago,Region_US_1,-10.7194,-57.0119,0
txn_7007,user_177,9.26,2026-04-13 09:42:08.740525 UTC,device_704,194.199.255.177,US,New York,Region_US_1,-89.3755,-31.5559,0
txn_9045,user_177,36.35,2026-04-19 05:28:09.428422 UTC,device_2299,178.9.143.22,US,New York,Region_US_1,53.6937,174.4122,0
txn_2058,user_18,52.19,2026-04-25 10:40:06.778649 UTC,device_384,23.115.154.14,US,New York,Region_US_1,-3.1887,68.9914,0
txn_3080,user_18,62.35,2026-04-09 08:15:07.295877 UTC,device_504,67.245.164.134,US,New York,Region_US_1,-17.8831,-93.6545,0
txn_1692,user_19,17.33,2026-04-28 13:31:06.608480 UTC,device_2609,189.85.178.72,US,Houston,Region_US_1,74.9062,-140.5491,0
txn_1766,user_19,47.25,2026-04-03 20:05:06.639590 UTC,device_2784,142.42.2.139,US,New York,Region_US_1,-84.8123,-99.539,0
txn_4059,user_19,18.65,2026-04-05 20:18:07.762104 UTC,device_2299,98.48.37.237,US,New York,Region_US_1,67.5427,129.5582,0
txn_4160,user_19,32.16,2026-03-30 19:39:07.796084 UTC,device_2257,174.250.200.136,US,Los Angeles,Region_US_1,61.999,-97.8204,0
txn_4775,user_19,79.86,2026-04-10 05:05:08.005377 UTC,device_2398,219.13.59.175,US,Los Angeles,Region_US_1,-70.7633,-168.1525,0
txn_1890,user_195,5.99,2026-04-29 00:33:06.694168 UTC,device_1896,210.190.14.229,US,Los Angeles,Region_US_1,63.5192,-43.0991,1
txn_4605,user_195,32.62,2026-04-29 06:09:07.951160 UTC,device_2813,209.92.195.247,US,Houston,Region_US_1,84.8835,124.5943,0
txn_6344,user_195,64.88,2026-04-15 12:37:08.523612 UTC,device_1384,140.163.160.152,US,Chicago,Region_US_1,65.7302,-5.648,0
txn_578,user_2,32.71,2026-04-18 00:10:06.086953 UTC,device_189,246.242.214.222,US,Los Angeles,Region_US_1,44.7276,-165.1584,0
txn_3904,user_2,15.13,2026-04-23 12:49:07.710708 UTC,device_2275,182.213.229.203,US,New York,Region_US_1,18.1156,-86.386,0
txn_4851,user_2,135.97,2026-04-06 17:39:08.030651 UTC,device_1210,171.184.233.252,US,Los Angeles,Region_US_1,-40.1588,-124.2744,0
txn_5422,user_2,39.53,2026-04-09 17:58:08.233594 UTC,device_1529,40.157.205.92,US,New York,Region_US_1,65.5194,55.7802,0
txn_8567,user_2,46.8,2026-04-06 09:38:09.270041 UTC,device_592,166.105.68.176,US,Los Angeles,Region_US_1,-44.9986,7.6346,0
txn_6485,user_20,14.46,2026-04-24 03:20:08.572404 UTC,device_974,200.57.192.159,US,Los Angeles,Region_US_1,-53.964,-126.177,0
txn_3412,user_205,7.13,2026-04-18 04:00:07.470576 UTC,device_1458,216.122.249.55,US,Los Angeles,Region_US_1,-84.2958,-159.773,0
txn_3706,user_205,60.32,2026-04-05 13:55:07.616101 UTC,device_1923,80.17.23.73,US,New York,Region_US_1,-44.2304,119.3293,0
txn_6842,user_205,4.98,2026-04-21 20:10:08.689506 UTC,device_2869,20.197.98.71,US,Los Angeles,Region_US_1,67.956,142.2861,0
txn_7437,user_205,18.31,2026-04-23 00:13:08.877197 UTC,device_2828,151.198.196.44,US,Los Angeles,Region_US_1,-14.2284,-138.8181,0
txn_1605,user_210,18.37,2026-04-26 09:03:06.569680 UTC,device_1045,180.188.150.178,US,Houston,Region_US_1,19.2587,-48.4575,0
txn_3505,user_210,5.36,2026-04-06 21:00:07.516577 UTC,device_2166,228.56.52.206,US,Chicago,Region_US_1,-74.4577,23.204,0
txn_6513,user_210,61.07,2026-04-12 17:02:08.581338 UTC,device_407,201.253.79.206,US,New York,Region_US_1,-63.977,-122.5378,0
txn_8725,user_210,14.05,2026-04-10 00:58:09.318017 UTC,device_2394,214.123.119.238,US,Los Angeles,Region_US_1,6.7837,-26.7576,0
txn_3888,user_211,22.36,2026-04-10 01:10:07.704615 UTC,device_981,113.20.186.89,US,New York,Region_US_1,7.4195,-19.4964,0
txn_9639,user_211,23.14,2026-04-22 05:26:09.615883 UTC,device_1452,220.16.90.232,US,New York,Region_US_1,42.7653,84.2178,0
txn_7191,user_218,268.07,2026-04-10 14:40:08.799355 UTC,device_855,113.226.178.125,US,Los Angeles,Region_US_1,27.8666,1.3032,0
txn_3658,user_220,93.99,2026-04-24 17:01:07.592669 UTC,device_797,221.111.123.38,US,Chicago,Region_US_1,77.0556,-112.3837,0
txn_5175,user_220,43.72,2026-04-30 09:43:08.150137 UTC,device_1452,183.74.154.85,US,New York,Region_US_1,22.9801,-155.1224,0
txn_1202,user_229,23.21,2026-03-31 19:11:06.394867 UTC,device_311,209.64.36.213,US,New York,Region_US_1,50.8057,-94.6062,0
txn_2236,user_229,49.34,2026-04-24 10:12:06.879157 UTC,device_1227,248.145.105.81,US,Houston,Region_US_1,67.7147,-119.0255,0
txn_4205,user_229,9.38,2026-04-03 19:42:07.810641 UTC,device_1665,205.176.59.207,US,Houston,Region_US_1,43.2001,-47.2404,0
txn_5650,user_229,77.78,2026-04-07 00:15:08.306395 UTC,device_1713,232.228.52.84,US,Los Angeles,Region_US_1,3.3793,-60.7639,0
txn_3689,user_232,64.37,2026-04-29 15:48:07.607748 UTC,device_493,105.94.170.29,US,Chicago,Region_US_1,-35.8322,-68.7275,0
txn_3738,user_232,8.84,2026-04-25 09:26:07.632608 UTC,device_2376,5.182.186.105,US,Los Angeles,Region_US_1,-7.632,-145.7471,1
txn_4906,user_232,0.15,2026-04-27 00:04:08.055519 UTC,device_1703,117.245.8.21,US,Houston,Region_US_1,-25.7397,87.998,0
txn_7731,user_232,14.4,2026-04-24 10:28:08.991298 UTC,device_528,219.105.18.2,US,Houston,Region_US_1,-81.4324,107.2606,0
txn_9941,user_232,25.15,2026-04-20 10:21:09.717743 UTC,device_1004,230.37.203.53,US,Los Angeles,Region_US_1,-5.8764,-105.2772,1
txn_1571,user_237,10.91,2026-03-30 18:10:06.554725 UTC,device_1952,97.230.165.129,US,New York,Region_US_1,82.6517,70.9459,0
txn_5100,user_249,97.32,2026-04-07 17:34:08.124184 UTC,device_1043,163.54.15.71,US,Los Angeles,Region_US_1,70.3379,-54.2652,0
txn_6781,user_249,45.48,2026-04-15 13:30:08.666019 UTC,device_2539,22.185.220.242,US,Los Angeles,Region_US_1,-32.1552,101.5715,0
txn_7470,user_249,51.25,2026-04-16 17:57:08.887662 UTC,device_2938,126.181.29.60,US,Houston,Region_US_1,56.4039,-154.965,0
txn_9379,user_249,91.21,2026-04-10 22:26:09.530998 UTC,device_181,62.158.246.43,US,New York,Region_US_1,28.7564,-152.3438,0
txn_339,user_25,28.49,2026-04-26 00:24:05.982905 UTC,device_507,108.14.65.106,US,Los Angeles,Region_US_1,-54.5634,-156.7015,0
txn_1720,user_25,86.8,2026-04-14 07:29:06.620163 UTC,device_821,192.130.19.21,US,Houston,Region_US_1,19.8131,150.0132,0
txn_3202,user_25,13.28,2026-04-05 12:43:07.356390 UTC,device_1964,41.103.237.237,US,Houston,Region_US_1,-78.0048,-176.4525,1
txn_4311,user_25,47.89,2026-04-16 22:42:07.843159 UTC,device_979,246.235.180.92,US,New York,Region_US_1,-71.0076,152.6821,0
txn_7241,user_25,8.23,2026-04-11 21:38:08.814834 UTC,device_1108,96.98.77.1,US,Chicago,Region_US_1,-63.8563,-95.7124,0
txn_9480,user_25,5.02,2026-04-24 20:36:09.565351 UTC,device_269,230.182.124.107,US,Los Angeles,Region_US_1,-8.4305,158.2047,0
txn_1389,user_254,7.12,2026-04-05 08:09:06.475459 UTC,device_1097,129.121.111.171,US,Houston,Region_US_1,48.1162,-0.3557,0
txn_749,user_260,6.87,2026-04-17 17:48:06.170796 UTC,device_1705,198.95.176.119,US,Chicago,Region_US_1,-89.0774,-0.2386,0
txn_1115,user_260,56.6,2026-04-25 17:02:06.326566 UTC,device_2533,230.254.170.98,US,Houston,Region_US_1,-28.4543,138.4215,1
txn_1132,user_260,29.85,2026-04-26 11:40:06.335916 UTC,device_2130,208.91.95.212,US,New York,Region_US_1,10.9237,42.5565,0
txn_4215,user_260,86.36,2026-04-03 09:26:07.813860 UTC,device_35,111.191.232.213,US,Los Angeles,Region_US_1,13.0654,-58.7249,0
txn_4496,user_260,68.79,2026-04-02 10:59:07.918668 UTC,device_1333,111.163.31.178,US,Los Angeles,Region_US_1,82.0963,-173.8085,0
txn_6107,user_260,131.95,2026-04-03 03:13:08.450605 UTC,device_1217,243.163.21.95,US,New York,Region_US_1,-24.8098,-71.6664,0
txn_7822,user_269,28.34,2026-04-28 04:49:09.019585 UTC,device_1203,107.81.159.105,US,New York,Region_US_1,-89.1466,92.7014,0
txn_1721,user_270,21.1,2026-04-16 12:42:06.620577 UTC,device_522,65.93.95.179,US,New York,Region_US_1,64.6301,-9.0375,1
txn_4085,user_270,44.64,2026-04-13 14:29:07.770215 UTC,device_1747,251.140.171.248,US,Chicago,Region_US_1,-4.3344,-118.0048,0
txn_5641,user_270,8.62,2026-04-02 11:05:08.303773 UTC,device_2510,79.130.162.231,US,Houston,Region_US_1,4.82,91.0617,0
txn_6221,user_270,13.74,2026-04-27 09:13:08.485893 UTC,device_2558,159.124.40.255,US,Los Angeles,Region_US_1,-44.5861,-153.5724,0
txn_1757,user_277,18.52,2026-04-24 22:01:06.635678 UTC,device_79,123.161.255.89,US,New York,Region_US_1,26.5639,53.7614,0
txn_7737,user_277,165.02,2026-04-16 00:31:08.993086 UTC,device_410,13.53.48.105,US,Chicago,Region_US_1,68.6221,-84.3348,0
txn_7865,user_277,56.85,2026-04-07 01:32:09.034960 UTC,device_1023,147.246.207.213,US,Houston,Region_US_1,-8.9366,-21.3439,0
txn_9400,user_277,49.31,2026-04-27 12:43:09.537437 UTC,device_25,103.215.88.91,US,New York,Region_US_1,49.9065,90.7455,0
txn_9946,user_277,10.93,2026-04-25 12:47:09.719335 UTC,device_559,248.49.115.112,US,Los Angeles,Region_US_1,72.7623,54.7449,0
txn_2006,user_280,145.98,2026-04-14 20:26:06.750922 UTC,device_710,215.11.125.28,US,Houston,Region_US_1,7.8979,99.7826,1
txn_3124,user_280,3.33,2026-04-08 14:07:07.319191 UTC,device_2529,103.196.189.134,US,Houston,Region_US_1,-61.611,-57.0564,0
txn_7149,user_287,68.4,2026-04-21 02:06:08.786568 UTC,device_307,135.196.4.68,US,Houston,Region_US_1,86.3827,12.0358,0
txn_7771,user_287,17.03,2026-04-04 13:40:09.003576 UTC,device_395,234.142.246.50,US,New York,Region_US_1,-88.4502,-70.3811,1
txn_8132,user_287,27.94,2026-04-20 13:51:09.137222 UTC,device_1978,246.247.247.67,US,Los Angeles,Region_US_1,35.3658,81.0226,0
txn_9833,user_287,118.83,2026-04-02 10:32:09.676171 UTC,device_2222,84.147.129.53,US,New York,Region_US_1,-67.9438,-13.5209,0
txn_1609,user_288,43.11,2026-04-08 09:36:06.571880 UTC,device_825,176.249.45.34,US,New York,Region_US_1,57.0149,-178.282,0
txn_3113,user_288,92,2026-04-14 12:40:07.313744 UTC,device_1696,114.49.146.164,US,Chicago,Region_US_1,-83.8488,-131.2982,0
txn_4386,user_288,143.83,2026-04-09 10:15:07.872156 UTC,device_1418,130.49.215.55,US,Los Angeles,Region_US_1,-62.7668,-164.2483,0
txn_4696,user_288,50.06,2026-04-27 21:47:07.978664 UTC,device_16,178.4.115.88,US,Houston,Region_US_1,-11.8203,-68.5471,0
txn_5531,user_288,164.29,2026-04-23 09:49:08.269411 UTC,device_54,147.212.112.189,US,Houston,Region_US_1,35.0836,132.9986,0
txn_7181,user_288,3.24,2026-04-20 23:09:08.796378 UTC,device_2910,214.33.178.182,US,Los Angeles,Region_US_1,67.3445,114.4395,0
txn_9881,user_288,25.84,2026-04-07 06:03:09.692181 UTC,device_1751,143.59.219.37,US,Chicago,Region_US_1,-18.9842,-80.4082,0
txn_1407,user_292,311.83,2026-04-24 23:13:06.483191 UTC,device_2717,229.17.182.46,US,Chicago,Region_US_1,66.8331,-50.6583,1
txn_3364,user_292,13.04,2026-04-26 23:36:07.445564 UTC,device_1012,92.148.254.200,US,Houston,Region_US_1,75.5528,94.1273,0
txn_6088,user_292,28.98,2026-04-18 01:05:08.444855 UTC,device_565,40.90.216.103,US,Los Angeles,Region_US_1,-50.3525,161.0733,0
txn_860,user_3,4.19,2026-04-08 23:20:06.218073 UTC,device_2584,26.205.185.252,US,Los Angeles,Region_US_1,-82.6157,-172.0538,0
txn_3634,user_3,6,2026-04-10 13:15:07.580675 UTC,device_718,85.244.206.183,US,Houston,Region_US_1,-22.0247,-144.4239,0
txn_6892,user_3,117.12,2026-04-07 06:07:08.705966 UTC,device_1744,227.94.198.108,US,New York,Region_US_1,89.8235,-112.112,0
txn_7625,user_3,15.97,2026-04-24 03:06:08.956016 UTC,device_837,167.87.109.199,US,Houston,Region_US_1,41.2088,132.004,0
txn_8796,user_3,29.74,2026-04-01 07:52:09.339360 UTC,device_2010,166.180.45.236,US,Los Angeles,Region_US_1,56.0407,51.0618,0
txn_2374,user_307,241.02,2026-04-04 10:27:06.948283 UTC,device_537,232.219.127.161,US,New York,Region_US_1,-23.7922,39.319,0
txn_4372,user_307,107.08,2026-04-20 14:49:07.864122 UTC,device_168,173.25.68.185,US,Los Angeles,Region_US_1,-34.68,75.4614,0
txn_6821,user_307,176.84,2026-03-31 07:08:08.679301 UTC,device_505,157.19.202.103,US,Los Angeles,Region_US_1,-65.4552,117.7224,1
txn_3853,user_318,16.35,2026-04-24 09:18:07.686030 UTC,device_602,229.148.11.231,US,Houston,Region_US_1,47.8411,25.1679,0
txn_4138,user_318,23.68,2026-04-03 18:55:07.787549 UTC,device_2795,218.251.32.10,US,Chicago,Region_US_1,-12.1324,-38.607,0
txn_1089,user_32,8.22,2026-04-07 03:50:06.315445 UTC,device_1350,73.248.222.199,US,Chicago,Region_US_1,-35.7215,98.3253,0
txn_4636,user_32,8.04,2026-04-06 01:20:07.960515 UTC,device_1094,57.249.29.254,US,Chicago,Region_US_1,44.1225,-156.2348,0
txn_9672,user_32,33.75,2026-04-18 12:39:09.626180 UTC,device_2474,255.229.48.173,US,Houston,Region_US_1,-34.4035,-69.7797,0
txn_2788,user_327,112.98,2026-04-23 03:26:07.148199 UTC,device_1910,55.104.158.130,US,New York,Region_US_1,-15.1395,76.3458,0
txn_3899,user_327,9.68,2026-04-23 09:44:07.709102 UTC,device_2537,214.96.217.81,US,Chicago,Region_US_1,64.355,-165.3647,0
txn_8904,user_327,62.99,2026-04-14 13:08:09.381982 UTC,device_1359,160.49.208.1,US,Los Angeles,Region_US_1,-15.4354,131.1485,0
txn_551,user_334,33.45,2026-04-13 11:27:06.075242 UTC,device_1264,184.138.115.62,US,New York,Region_US_1,80.0523,-171.7816,0
txn_842,user_334,76.72,2026-04-04 06:35:06.210247 UTC,device_1109,227.120.231.202,US,Los Angeles,Region_US_1,-55.8908,160.5964,0
txn_2200,user_334,11.21,2026-04-06 13:49:06.861522 UTC,device_434,32.151.127.144,US,Los Angeles,Region_US_1,-39.9471,-59.0413,0
txn_4347,user_334,226.03,2026-04-14 23:00:07.854299 UTC,device_1667,238.222.132.71,US,Houston,Region_US_1,-41.8187,-121.6733,0
txn_9612,user_334,16.14,2026-04-13 00:24:09.607517 UTC,device_2483,74.8.42.246,US,Chicago,Region_US_1,88.3873,58.9199,0
txn_3695,user_338,21.34,2026-04-27 21:23:07.610738 UTC,device_168,235.106.115.187,US,Chicago,Region_US_1,-11.9447,130.8629,0
txn_4002,user_338,3.52,2026-04-15 21:02:07.742066 UTC,device_871,10.7.108.241,US,Houston,Region_US_1,-38.8395,-114.0466,0
txn_9536,user_338,119.71,2026-04-07 13:52:09.583333 UTC,device_505,220.63.109.200,US,Chicago,Region_US_1,1.3593,68.4838,0
txn_1255,user_349,4.23,2026-04-29 08:21:06.418312 UTC,device_2880,187.235.227.93,US,New York,Region_US_1,40.628,-20.4032,0
txn_5696,user_349,39.23,2026-04-26 21:27:08.320115 UTC,device_190,123.160.51.193,US,New York,Region_US_1,-27.4389,-176.5426,0
txn_9205,user_349,90.26,2026-04-25 22:06:09.477612 UTC,device_2532,185.80.187.183,US,Houston,Region_US_1,33.6168,-107.2838,0
txn_4351,user_35,4.59,2026-04-24 20:59:07.855472 UTC,device_563,221.201.122.193,US,Los Angeles,Region_US_1,-78.0583,160.3511,0
txn_6173,user_35,24.61,2026-04-06 10:38:08.470726 UTC,device_2881,115.148.227.15,US,Chicago,Region_US_1,-20.2851,-59.8465,0
txn_6466,user_35,0.14,2026-04-18 20:41:08.565851 UTC,device_361,39.46.174.236,US,Chicago,Region_US_1,-77.0725,31.6724,0
txn_8461,user_35,6.89,2026-04-29 00:17:09.236764 UTC,device_940,70.115.16.225,US,New York,Region_US_1,48.2712,47.3505,0
txn_2302,user_363,10.94,2026-04-25 18:13:06.914834 UTC,device_1555,255.92.123.170,US,Chicago,Region_US_1,30.1785,28.5265,0
txn_6260,user_363,17.95,2026-04-20 02:37:08.498278 UTC,device_810,150.56.82.247,US,Chicago,Region_US_1,-60.8733,102.707,1
txn_8737,user_363,58.09,2026-04-02 13:50:09.321570 UTC,device_530,184.99.103.41,US,New York,Region_US_1,3.6086,140.303,0
txn_2429,user_367,12.88,2026-04-30 03:19:06.976222 UTC,device_934,179.37.253.83,US,Chicago,Region_US_1,-71.9049,157.1406,0
txn_5452,user_367,7.19,2026-04-13 12:41:08.243792 UTC,device_777,132.135.221.16,US,Los Angeles,Region_US_1,-43.059,101.0501,0
txn_8702,user_367,11.66,2026-04-19 12:58:09.311117 UTC,device_2853,93.41.21.106,US,Chicago,Region_US_1,89.7725,-56.6544,0
txn_9207,user_367,64.27,2026-04-10 12:38:09.478204 UTC,device_343,15.192.119.72,US,Los Angeles,Region_US_1,-80.847,68.0093,0
txn_9515,user_367,46.89,2026-04-24 04:57:09.575981 UTC,device_257,161.35.84.138,US,Houston,Region_US_1,-15.5002,169.4901,0
txn_9757,user_367,24.12,2026-04-07 23:29:09.653089 UTC,device_2498,175.157.213.166,US,New York,Region_US_1,-14.4337,-91.6882,0
txn_921,user_372,1.85,2026-04-06 03:07:06.243972 UTC,device_1973,50.14.47.28,US,Houston,Region_US_1,18.2124,69.5133,0
txn_4196,user_372,41.47,2026-04-05 16:32:07.807874 UTC,device_1170,43.173.143.220,US,Los Angeles,Region_US_1,-65.5613,33.7103,1
txn_3656,user_382,34.53,2026-04-21 17:26:07.591599 UTC,device_2847,143.128.93.234,US,Chicago,Region_US_1,-89.7682,-81.0861,0
txn_4338,user_382,183.18,2026-04-20 08:35:07.851513 UTC,device_1939,235.253.152.153,US,Houston,Region_US_1,52.2555,-123.8479,0
txn_8923,user_382,114.28,2026-04-16 11:27:09.388728 UTC,device_975,83.179.164.110,US,Houston,Region_US_1,-28.0244,98.8524,0
txn_9797,user_382,13.26,2026-04-27 14:31:09.665453 UTC,device_1090,215.84.104.169,US,Los Angeles,Region_US_1,70.7821,-11.6345,0
txn_6153,user_387,9.29,2026-04-11 13:24:08.464538 UTC,device_1717,112.58.150.110,US,Chicago,Region_US_1,-36.4714,23.6646,0
txn_9114,user_387,48.72,2026-04-14 02:14:09.449758 UTC,device_1051,51.194.33.89,US,Houston,Region_US_1,43.6902,-133.7202,0
txn_941,user_39,76,2026-04-02 17:30:06.252388 UTC,device_1971,147.84.244.226,US,Chicago,Region_US_1,-38.2076,14.9034,0
txn_2024,user_39,99.4,2026-04-29 17:09:06.760017 UTC,device_2752,20.214.96.67,US,Houston,Region_US_1,-23.3809,-109.4642,0
txn_7640,user_39,33.35,2026-04-26 14:36:08.961163 UTC,device_2376,72.196.163.133,US,Houston,Region_US_1,-30.5414,-22.6853,0
txn_606,user_392,20.94,2026-04-21 09:30:06.100109 UTC,device_1602,120.81.137.194,US,Los Angeles,Region_US_1,37.5371,-146.1492,0
txn_6773,user_392,104.85,2026-04-02 11:25:08.663616 UTC,device_1493,192.28.177.83,US,Chicago,Region_US_1,-73.2877,-169.2123,0
txn_4128,user_4,72.08,2026-04-18 04:54:07.784353 UTC,device_1089,198.119.211.138,US,Los Angeles,Region_US_1,-47.448,16.7289,0
txn_5043,user_4,33.09,2026-04-28 15:16:08.098142 UTC,device_1128,228.9.155.127,US,Houston,Region_US_1,-36.6134,-166.8622,0
txn_7107,user_4,11.22,2026-04-07 23:37:08.772873 UTC,device_1883,104.172.217.126,US,Houston,Region_US_1,56.3764,110.2332,0
txn_4053,user_406,56.41,2026-04-19 22:02:07.760078 UTC,device_2049,204.39.152.31,US,Los Angeles,Region_US_1,-24.8723,160.0606,0
txn_8568,user_406,33.66,2026-04-24 11:01:09.270340 UTC,device_311,85.120.59.70,US,Chicago,Region_US_1,-44.6492,-49.9193,0
txn_8416,user_410,10.26,2026-04-01 16:51:09.223147 UTC,device_2730,159.38.114.202,US,Los Angeles,Region_US_1,-56.2042,-45.9203,0
txn_9924,user_410,4.02,2026-04-20 16:23:09.712596 UTC,device_91,194.172.250.15,US,Chicago,Region_US_1,39.3722,-161.8078,0
txn_5070,user_414,47.67,2026-03-30 19:57:08.110135 UTC,device_898,179.79.96.123,US,Los Angeles,Region_US_1,1.1299,-57.2645,0
txn_6967,user_414,31.64,2026-04-16 20:46:08.728483 UTC,device_285,64.75.128.240,US,Chicago,Region_US_1,58.7816,-67.0448,0
txn_7014,user_414,47.98,2026-04-18 20:38:08.742579 UTC,device_2992,99.184.112.219,US,Houston,Region_US_1,-23.4337,-98.0744,0
txn_424,user_42,90.98,2026-04-30 08:39:06.021065 UTC,device_46,7.156.228.85,US,Los Angeles,Region_US_1,-46.4471,-100.2493,0
txn_701,user_42,0.89,2026-04-15 15:02:06.149370 UTC,device_662,5.151.178.202,US,Los Angeles,Region_US_1,9.8028,79.8018,1
txn_3025,user_42,44.92,2026-04-25 08:23:07.270509 UTC,device_728,241.33.63.128,US,Chicago,Region_US_1,32.9658,170.6995,0
txn_6406,user_42,115.93,2026-04-24 04:31:08.544837 UTC,device_1628,126.66.28.168,US,Houston,Region_US_1,5.4627,-145.0066,1
txn_471,user_421,5.72,2026-04-05 14:57:06.041079 UTC,device_1664,37.91.134.75,US,New York,Region_US_1,24.2388,73.751,0
txn_2590,user_421,157.62,2026-04-04 09:46:07.050323 UTC,device_2546,17.161.173.145,US,Houston,Region_US_1,-59.1172,48.5028,0
txn_4695,user_421,44.97,2026-04-30 00:50:07.978350 UTC,device_508,2.163.75.169,US,Los Angeles,Region_US_1,-14.6489,-125.0792,0
txn_8780,user_421,36.32,2026-04-08 08:26:09.334476 UTC,device_568,116.89.166.234,US,Los Angeles,Region_US_1,36.7502,-61.4881,0
txn_3259,user_426,45.62,2026-04-14 04:57:07.387972 UTC,device_188,224.130.2.78,US,New York,Region_US_1,-73.7344,-169.8165,0
txn_6234,user_426,23.78,2026-03-30 22:51:08.490266 UTC,device_2364,140.229.94.66,US,Houston,Region_US_1,-21.74,-135.9291,0
txn_699,user_431,19.78,2026-04-14 17:08:06.148353 UTC,device_694,45.84.78.215,US,Chicago,Region_US_1,28.7013,134.2867,0
txn_2388,user_431,12.23,2026-04-19 20:47:06.956510 UTC,device_283,222.77.233.168,US,Chicago,Region_US_1,0.3764,29.7327,0
txn_2404,user_431,5.84,2026-04-04 01:23:06.964658 UTC,device_152,80.234.205.58,US,New York,Region_US_1,49.5707,-28.3702,0
txn_2405,user_431,24.08,2026-04-24 17:03:06.965075 UTC,device_1957,70.79.214.31,US,Houston,Region_US_1,12.0461,-19.6089,0
txn_7439,user_431,24.13,2026-04-20 22:31:08.877880 UTC,device_2488,61.192.123.104,US,Chicago,Region_US_1,-18.441,140.6303,0
txn_8403,user_431,182.43,2026-04-09 02:12:09.219201 UTC,device_1403,224.101.76.197,US,Chicago,Region_US_1,33.5743,-145.8024,1
txn_9516,user_431,4.96,2026-04-05 11:23:09.576300 UTC,device_2488,241.20.212.11,US,Houston,Region_US_1,26.9862,82.1627,0
txn_620,user_44,119.8,2026-04-21 06:53:06.107886 UTC,device_239,185.221.208.236,US,New York,Region_US_1,-3.7136,165.0145,0
txn_1157,user_44,45.69,2026-04-17 08:18:06.355478 UTC,device_930,128.230.241.160,US,Los Angeles,Region_US_1,-69.6097,172.9705,0
txn_7394,user_450,43.25,2026-04-17 04:07:08.862148 UTC,device_704,86.177.217.14,US,Los Angeles,Region_US_1,-59.8172,-86.3285,0
txn_7397,user_458,51.6,2026-04-11 04:09:08.863051 UTC,device_1096,164.177.56.229,US,Los Angeles,Region_US_1,28.3084,3.0774,1
txn_1308,user_463,4.45,2026-04-08 17:43:06.440817 UTC,device_877,51.109.103.83,US,New York,Region_US_1,89.0392,-101.6735,0
txn_7379,user_463,25.55,2026-04-23 19:04:08.857593 UTC,device_1482,138.160.253.24,US,Los Angeles,Region_US_1,-71.7304,54.2758,0
txn_8713,user_463,22.48,2026-04-27 16:05:09.314362 UTC,device_136,142.7.216.239,US,Los Angeles,Region_US_1,68.6193,106.1791,0
txn_1811,user_478,8.37,2026-04-07 22:32:06.658543 UTC,device_843,106.60.183.10,US,Houston,Region_US_1,66.3305,-122.6454,0
txn_2205,user_478,99.49,2026-04-26 15:04:06.864457 UTC,device_2809,153.87.250.208,US,New York,Region_US_1,-70.7414,16.3335,0
txn_2483,user_478,6.16,2026-04-23 02:08:07.002323 UTC,device_1792,7.153.232.85,US,Los Angeles,Region_US_1,-0.8993,-133.2645,0
txn_1451,user_482,18.74,2026-04-17 03:53:06.501853 UTC,device_2255,233.143.192.80,US,Los Angeles,Region_US_1,-33.4952,-121.118,0
txn_2060,user_482,26.98,2026-04-15 06:07:06.779599 UTC,device_1800,90.235.41.48,US,Chicago,Region_US_1,2.4531,46.4361,0
txn_4561,user_482,18.9,2026-04-11 01:06:07.938212 UTC,device_1375,107.218.175.236,US,Houston,Region_US_1,-18.1199,87.3171,1
txn_4621,user_482,185.76,2026-04-20 12:15:07.955977 UTC,device_1725,103.193.138.5,US,Los Angeles,Region_US_1,55.2808,75.3131,0
txn_4612,user_487,5.35,2026-04-22 09:17:07.953273 UTC,device_962,192.247.236.29,US,Houston,Region_US_1,54.0983,137.8262,0
txn_9961,user_487,33.96,2026-04-01 02:56:09.724063 UTC,device_2002,79.113.233.198,US,Chicago,Region_US_1,4.8114,34.047,0
txn_1067,user_491,148.14,2026-04-12 21:31:06.305900 UTC,device_138,56.146.27.114,US,Los Angeles,Region_US_1,-39.6485,10.7118,1
txn_1765,user_491,23.16,2026-04-27 13:44:06.639085 UTC,device_1206,149.144.66.122,US,Houston,Region_US_1,-53.8853,76.4914,1
txn_3263,user_491,108.78,2026-04-08 15:02:07.390058 UTC,device_568,152.242.162.216,US,Chicago,Region_US_1,56.9249,35.3991,1
txn_7204,user_491,194.11,2026-04-24 07:39:08.803174 UTC,device_863,41.165.206.246,US,New York,Region_US_1,-88.1206,-54.817,1
txn_7232,user_491,68.06,2026-04-08 14:44:08.812109 UTC,device_2835,213.55.195.31,US,Los Angeles,Region_US_1,-72.7242,96.2281,0
txn_3039,user_492,82.19,2026-04-07 06:09:07.276449 UTC,device_248,13.146.74.212,US,Chicago,Region_US_1,62.2291,-72.5393,1
txn_4900,user_492,86.37,2026-04-19 07:20:08.053432 UTC,device_776,76.124.232.204,US,Houston,Region_US_1,-76.912,-82.5769,0
txn_8504,user_492,0.75,2026-04-26 15:48:09.250285 UTC,device_757,82.244.249.191,US,Houston,Region_US_1,-35.5731,21.0122,0
