transaction_id,user_id,amount,timestamp,device_id,ip_address,is_fraud,hour,day_of_week,avg_amount,max_amount,total_transactions,distinct_devices,distinct_ips,risk_score,decision
txn_8614,user_785,36.49,2026-04-18 00:07:39.910604,device_397,223.67.216.184,0,0,5,66.79777777777778,133.98,9,9,9,0.0,approve
txn_8615,user_197,29.36,2026-04-27 17:23:39.911067,device_324,203.186.250.91,0,17,0,32.9625,60.87,8,8,8,0.0,approve
txn_8616,user_316,32.53,2026-04-04 15:12:39.911506,device_1018,16.32.52.193,0,15,5,20.111666666666665,34.23,6,6,6,0.14,approve
txn_8617,user_309,25.58,2026-04-28 18:39:39.911944,device_2480,60.38.46.11,0,18,1,40.972857142857144,81.48,7,7,7,0.02,approve
txn_8618,user_151,122.08,2026-04-02 11:16:39.912386,device_2874,124.26.239.153,0,11,3,62.739999999999995,174.77,8,8,8,0.07,approve
txn_8619,user_463,17.83,2026-04-04 05:16:39.912777,device_47,217.13.57.115,0,5,5,79.46000000000001,227.05,7,7,7,0.03,approve
txn_8620,user_132,0.36,2026-04-09 18:59:39.913302,device_1412,126.73.130.74,0,18,3,29.331,98.41,10,10,10,0.02,approve
txn_8621,user_890,123.8,2026-04-19 16:31:39.913707,device_2666,201.222.167.202,0,16,6,64.00642857142857,169.61,14,14,14,0.05,approve
txn_8622,user_364,40.74,2026-04-01 10:36:39.914173,device_1732,222.127.123.198,0,10,2,106.63,438.0,9,9,9,0.01,approve
txn_8623,user_351,36.49,2026-04-23 00:41:39.914680,device_2086,195.84.75.227,0,0,3,56.652857142857144,124.92,7,7,7,0.03,approve
txn_8624,user_380,66.44,2026-03-30 06:41:39.915150,device_1594,192.11.146.212,0,6,0,40.79785714285714,118.36,14,14,14,0.08,approve
txn_8625,user_446,67.84,2026-04-17 07:56:39.915587,device_1538,208.132.187.69,0,7,4,67.34285714285714,137.18,14,14,14,0.03,approve
txn_8626,user_130,36.08,2026-04-19 10:30:39.916059,device_2695,212.137.93.157,0,10,6,33.94555555555556,143.65,9,9,9,0.06,approve
txn_8627,user_767,109.0,2026-04-18 04:15:39.916532,device_2642,174.134.62.233,0,4,5,66.46923076923078,161.58,13,13,13,0.03,approve
txn_8628,user_160,20.05,2026-03-31 07:11:39.916988,device_2439,183.159.70.70,0,7,1,43.43272727272727,111.41,11,11,11,0.02,approve
txn_8629,user_315,154.33,2026-04-02 03:11:39.917457,device_1917,107.14.233.141,0,3,3,47.57571428571429,154.33,14,14,14,0.0,approve
txn_8630,user_269,1.87,2026-03-31 23:41:39.917898,device_1319,77.168.114.46,0,23,1,55.68181818181818,139.21,11,11,11,0.02,approve
txn_8631,user_523,168.1,2026-04-02 17:48:39.918352,device_1197,72.225.72.222,0,17,3,88.05250000000001,168.1,12,12,12,0.09,approve
txn_8632,user_85,9.24,2026-04-01 11:53:39.918754,device_2512,107.24.79.135,0,11,2,20.024,86.72,10,10,10,0.42,review
txn_8633,user_865,30.52,2026-04-24 16:07:39.919226,device_812,65.25.66.193,0,16,4,35.15714285714286,101.79,14,14,14,0.02,approve
txn_8634,user_305,0.42,2026-04-15 07:13:39.919690,device_2442,230.29.197.84,0,7,2,39.09125,103.09,8,8,8,0.02,approve
txn_8635,user_767,4.49,2026-04-19 02:01:39.920155,device_326,97.77.249.171,0,2,6,66.46923076923078,161.58,13,13,13,0.0,approve
txn_8636,user_875,3.31,2026-04-12 22:42:39.920588,device_1562,30.4.29.139,0,22,6,81.47823529411765,239.19,17,17,17,0.05,approve
txn_8637,user_380,78.79,2026-04-01 20:16:39.921051,device_1247,184.225.239.228,0,20,2,40.79785714285714,118.36,14,14,14,0.05,approve
txn_8638,user_244,4.45,2026-03-31 23:53:39.921491,device_2747,67.178.77.177,0,23,1,45.31,100.49,6,6,6,0.19,approve
txn_8639,user_854,25.2,2026-04-20 13:12:39.921930,device_2517,164.20.89.102,0,13,0,70.41583333333334,185.82,12,12,12,0.0,approve
txn_8640,user_762,69.76,2026-04-15 04:55:39.922369,device_1374,72.94.209.97,0,4,2,51.30888888888889,152.76,18,18,18,0.01,approve
txn_8641,user_430,43.22,2026-04-17 16:42:39.922778,device_1235,176.93.58.237,0,16,4,46.284444444444446,131.12,9,9,9,0.0,approve
txn_8642,user_783,12.24,2026-03-31 07:54:39.923241,device_2136,43.192.127.54,0,7,1,50.53,221.91,12,12,12,0.0,approve
txn_8643,user_582,24.06,2026-03-31 07:06:39.923674,device_941,39.2.70.146,0,7,1,43.242000000000004,106.94,10,10,10,0.03,approve
txn_8644,user_414,59.47,2026-04-20 14:18:39.924141,device_1313,156.181.180.17,0,14,0,68.33875,211.51,8,8,8,0.0,approve
txn_8645,user_398,31.84,2026-04-11 00:40:39.924578,device_196,203.218.159.245,0,0,5,59.54916666666667,137.19,12,12,12,0.01,approve
txn_8646,user_685,102.12,2026-04-04 13:30:39.925020,device_2192,195.213.86.94,1,13,5,69.74545454545455,283.81,11,11,11,0.64,review
txn_8647,user_562,28.3,2026-04-04 08:57:39.927670,device_917,92.227.14.31,0,8,5,52.890833333333326,143.14,12,12,12,0.04,approve
txn_8648,user_463,227.05,2026-03-30 09:07:39.928169,device_1199,63.255.69.99,0,9,0,79.46000000000001,227.05,7,7,7,0.29,approve
txn_8649,user_971,98.94,2026-03-31 17:29:39.928614,device_2452,21.152.197.147,1,17,1,71.0375,272.9,8,8,8,0.78,block
txn_8650,user_453,100.79,2026-04-28 18:29:39.931119,device_2969,23.90.38.188,0,18,1,86.29666666666667,225.87,9,9,9,0.13,approve
txn_8651,user_871,36.53,2026-04-17 21:24:39.931579,device_1440,241.201.248.173,0,21,4,138.42777777777778,587.09,9,9,9,0.04,approve
txn_8652,user_193,53.81,2026-04-24 02:32:39.932023,device_2514,81.201.245.168,0,2,4,49.167142857142856,136.92,14,14,14,0.02,approve
txn_8653,user_117,24.38,2026-04-01 07:15:39.932825,device_2400,195.206.125.203,1,7,2,41.483636363636364,185.33,11,11,11,0.01,approve
txn_8654,user_963,127.97,2026-04-23 20:00:39.933315,device_2424,147.70.108.137,0,20,3,63.96083333333333,353.61,12,12,12,0.03,approve
txn_8655,user_953,5.57,2026-04-08 07:44:39.933843,device_1465,104.44.169.66,0,7,2,86.88642857142858,236.4,14,14,14,0.03,approve
txn_8656,user_458,128.2,2026-03-28 23:58:39.934319,device_2365,245.23.16.13,0,23,5,59.76454545454545,128.2,11,11,11,0.02,approve
txn_8657,user_603,9.76,2026-04-09 13:13:39.934751,device_480,245.210.213.57,1,13,3,49.869,98.26,10,10,10,0.64,review
txn_8658,user_64,34.92,2026-04-08 16:44:39.935646,device_1489,162.37.78.49,0,16,2,56.62625,121.31,8,8,8,0.02,approve
txn_8659,user_237,55.23,2026-04-01 10:10:39.936104,device_1191,163.21.87.220,0,10,2,51.696666666666665,124.02,9,9,9,0.0,approve
txn_8660,user_543,78.46,2026-04-02 04:04:39.936534,device_450,210.142.246.39,0,4,3,63.949,167.9,10,10,10,0.07,approve
txn_8661,user_612,40.9,2026-04-27 10:37:39.936982,device_222,216.75.22.193,0,10,0,45.229285714285716,92.81,14,14,14,0.08,approve
txn_8662,user_324,75.54,2026-03-31 18:55:39.937425,device_683,41.250.62.71,0,18,1,53.36125,123.63,8,8,8,0.05,approve
txn_8663,user_835,73.33,2026-03-30 12:56:39.937864,device_1198,93.4.205.28,0,12,0,67.50888888888889,122.8,9,9,9,0.04,approve
txn_8664,user_702,72.4,2026-03-31 22:54:39.938347,device_476,42.78.92.110,0,22,1,44.197272727272725,89.59,11,11,11,0.03,approve
txn_8665,user_990,61.61,2026-04-17 19:00:39.938782,device_549,226.30.83.30,0,19,4,43.975,155.41,8,8,8,0.11,approve
txn_8666,user_359,15.94,2026-04-26 11:07:39.939289,device_2754,85.183.111.146,0,11,6,40.965714285714284,135.51,7,7,7,0.08,approve
txn_8667,user_667,63.83,2026-04-14 05:02:39.939745,device_2543,67.151.125.80,0,5,1,42.872,93.18,10,10,10,0.06,approve
txn_8668,user_89,1.89,2026-04-19 03:14:39.940264,device_394,2.210.161.119,0,3,6,75.70666666666666,569.27,15,15,15,0.01,approve
txn_8669,user_475,164.7,2026-04-26 10:26:39.942026,device_2875,149.61.218.37,0,10,6,69.39,164.7,9,9,9,0.09,approve
txn_8670,user_289,84.01,2026-04-07 20:44:39.942512,device_1682,168.237.171.107,0,20,1,38.81111111111111,160.51,9,9,9,0.06,approve
txn_8671,user_782,16.43,2026-04-02 21:02:39.942957,device_1256,28.63.122.211,1,21,3,90.70454545454545,245.72,11,11,11,0.58,review
txn_8672,user_226,27.26,2026-04-06 20:01:39.943449,device_1935,101.217.125.161,0,20,0,42.970000000000006,64.13,7,7,7,0.05,approve
txn_8673,user_467,38.45,2026-04-04 15:17:39.943999,device_1358,195.209.156.170,0,15,5,34.065,55.84,6,6,6,0.03,approve
txn_8674,user_468,228.25,2026-04-26 15:48:39.944487,device_1408,92.5.78.108,1,15,6,146.26250000000002,471.87,12,11,12,0.74,block
txn_8675,user_472,11.18,2026-04-24 14:44:39.945081,device_1170,47.183.243.210,0,14,4,63.90785714285715,155.05,14,14,14,0.04,approve
txn_8676,user_398,45.28,2026-04-13 03:49:39.945546,device_302,34.240.134.203,0,3,0,59.54916666666667,137.19,12,12,12,0.03,approve
txn_8677,user_785,87.65,2026-04-14 09:28:39.946024,device_1337,215.99.83.2,0,9,1,66.79777777777778,133.98,9,9,9,0.03,approve
txn_8678,user_955,148.65,2026-04-11 04:44:39.946484,device_2714,232.139.206.139,0,4,5,48.76,148.65,14,14,14,0.05,approve
txn_8679,user_590,90.11,2026-04-28 09:16:39.946932,device_130,86.220.220.44,0,9,1,67.44666666666666,153.67,9,9,9,0.01,approve
txn_8680,user_37,34.09,2026-04-24 19:29:39.947409,device_1557,146.199.79.171,0,19,4,68.43571428571428,224.48,14,14,14,0.01,approve
txn_8681,user_628,22.23,2026-04-02 17:45:39.947900,device_350,185.168.196.90,0,17,3,52.37916666666667,287.85,12,12,12,0.06,approve
txn_8682,user_516,23.93,2026-04-17 14:05:39.948396,device_962,121.62.22.135,0,14,4,42.221111111111114,105.3,9,9,9,0.02,approve
txn_8683,user_238,470.45,2026-04-14 01:18:39.948924,device_266,183.149.157.123,1,1,1,81.71153846153847,470.45,13,13,13,0.59,review
txn_8684,user_501,6.17,2026-04-07 20:40:39.949450,device_2651,247.4.221.35,0,20,1,34.128,116.48,10,10,10,0.0,approve
txn_8685,user_399,33.53,2026-04-15 11:24:39.949957,device_2061,81.134.193.81,0,11,2,48.11875,112.18,8,8,8,0.02,approve
txn_8686,user_208,51.44,2026-03-31 03:18:39.950456,device_203,180.142.75.37,0,3,1,54.98444444444444,139.26,9,9,9,0.01,approve
txn_8687,user_724,80.03,2026-04-24 06:06:39.950941,device_1149,137.33.130.108,0,6,4,62.248666666666665,197.68,15,15,15,0.03,approve
txn_8688,user_961,3.63,2026-04-18 13:17:39.951431,device_1492,168.60.113.71,0,13,5,49.14818181818182,356.96,11,11,11,0.0,approve
txn_8689,user_505,9.94,2026-04-05 14:43:39.951933,device_408,223.195.101.197,0,14,6,133.1823076923077,539.8,13,13,13,0.12,approve
txn_8690,user_210,24.38,2026-03-31 03:30:39.952516,device_2854,51.143.44.232,0,3,1,41.113125,202.89,16,16,16,0.06,approve
txn_8691,user_883,7.88,2026-04-05 12:33:39.953014,device_1920,177.206.215.254,0,12,6,39.81733333333333,211.12,15,15,15,0.0,approve
txn_8692,user_725,26.44,2026-04-04 03:13:39.953516,device_1040,206.244.183.16,0,3,5,36.6275,122.31,8,8,8,0.1,approve
txn_8693,user_340,6.14,2026-04-27 04:34:39.953968,device_864,77.75.101.116,0,4,0,40.11,96.48,9,9,9,0.01,approve
txn_8694,user_607,143.16,2026-04-21 23:07:39.954432,device_1174,242.53.121.249,0,23,1,73.52454545454545,148.75,11,11,11,0.11,approve
txn_8695,user_57,9.66,2026-04-20 10:27:39.955023,device_420,207.83.147.29,0,10,0,59.35166666666667,170.51,6,6,6,0.03,approve
txn_8696,user_196,160.12,2026-04-04 01:13:39.955572,device_1464,82.8.60.170,0,1,5,73.21714285714286,167.99,7,7,7,0.05,approve
txn_8697,user_377,151.49,2026-04-02 14:59:39.956105,device_2501,93.8.90.140,0,14,3,66.365,252.51,10,10,10,0.23,approve
txn_8698,user_225,56.87,2026-04-23 17:50:39.956571,device_264,22.51.244.48,0,17,3,75.78666666666666,339.84,15,15,15,0.02,approve
txn_8699,user_280,50.92,2026-04-17 01:45:39.957168,device_2085,75.158.202.151,0,1,4,51.79076923076923,190.33,13,13,13,0.03,approve
txn_8700,user_977,8.63,2026-04-05 03:59:39.957672,device_1860,18.97.128.198,0,3,6,42.34,137.19,9,9,9,0.13,approve
txn_8701,user_997,10.38,2026-04-02 13:00:39.958205,device_2983,236.32.195.171,0,13,3,60.86,145.45,10,10,10,0.02,approve
txn_8702,user_528,7.54,2026-04-23 12:27:39.958675,device_443,62.208.5.87,0,12,3,65.74,244.81,7,7,7,0.03,approve
txn_8703,user_57,19.16,2026-04-20 03:36:39.959184,device_374,82.60.234.185,0,3,0,59.35166666666667,170.51,6,6,6,0.04,approve
txn_8704,user_160,46.65,2026-04-21 17:12:39.959611,device_2611,39.164.238.118,0,17,1,43.43272727272727,111.41,11,11,11,0.02,approve
txn_8705,user_526,66.24,2026-04-04 11:22:39.960107,device_2422,193.72.196.8,0,11,5,76.60571428571428,218.83,7,7,7,0.1,approve
txn_8706,user_813,102.28,2026-04-28 16:03:39.960618,device_335,18.139.227.228,0,16,1,56.870000000000005,142.9,14,14,14,0.05,approve
txn_8707,user_646,27.35,2026-03-30 05:25:39.961111,device_1914,227.197.181.222,0,5,0,54.29222222222222,188.07,9,9,9,0.0,approve
txn_8708,user_366,87.05,2026-04-23 18:32:39.961596,device_2871,45.177.52.18,0,18,3,63.058461538461536,165.12,13,13,13,0.01,approve
txn_8709,user_779,72.12,2026-04-02 17:13:39.962116,device_2481,205.41.72.121,0,17,3,95.55499999999999,481.55,14,14,14,0.08,approve
txn_8710,user_360,2.43,2026-04-26 00:45:39.963072,device_644,184.148.23.160,0,0,6,36.26166666666666,149.87,12,12,12,0.0,approve
txn_8711,user_649,34.37,2026-04-18 16:24:39.963586,device_2267,49.119.182.103,0,16,5,57.214999999999996,176.84,10,10,10,0.04,approve
txn_8712,user_811,174.69,2026-04-12 03:18:39.966183,device_2277,210.97.189.165,0,3,6,68.943,194.45,10,10,10,0.09,approve
txn_8713,user_380,2.47,2026-04-09 04:33:39.966712,device_989,253.197.180.125,0,4,3,40.79785714285714,118.36,14,14,14,0.05,approve
txn_8714,user_228,83.44,2026-04-15 11:16:39.967278,device_1874,90.197.234.68,0,11,2,45.58,92.37,11,11,11,0.02,approve
txn_8715,user_886,85.47,2026-04-03 22:26:39.967778,device_2043,121.8.15.44,0,22,4,52.17307692307692,157.3,13,13,13,0.04,approve
txn_8716,user_550,43.37,2026-03-30 03:02:39.969457,device_2837,169.213.88.150,0,3,0,47.2475,88.48,8,8,8,0.0,approve
txn_8717,user_136,19.7,2026-04-25 06:40:39.969989,device_2343,16.97.184.44,0,6,5,56.83375,246.59,8,8,8,0.01,approve
txn_8718,user_281,167.8,2026-04-13 11:17:39.970652,device_631,88.193.110.83,0,11,0,54.527272727272724,167.8,11,11,11,0.06,approve
txn_8719,user_850,48.44,2026-04-11 15:34:39.971169,device_1668,180.7.10.134,0,15,5,55.537777777777784,185.18,9,9,9,0.03,approve
txn_8720,user_717,37.05,2026-04-16 05:04:39.971644,device_2880,51.123.218.50,0,5,3,45.66875,159.31,8,8,8,0.01,approve
txn_8721,user_252,207.31,2026-04-22 15:23:39.972154,device_2073,156.248.119.68,0,15,2,53.57454545454545,207.31,11,11,11,0.12,approve
txn_8722,user_699,468.07,2026-04-23 01:13:39.972651,device_1018,208.149.167.115,0,1,3,99.82111111111111,468.07,9,9,9,0.37,approve
txn_8723,user_576,24.2,2026-03-29 12:21:39.973232,device_2286,173.203.20.71,0,12,6,59.78099999999999,258.58,20,20,20,0.08,approve
txn_8724,user_321,19.68,2026-04-26 04:28:39.973791,device_86,102.111.68.186,0,4,6,33.94,81.11,7,7,7,0.03,approve
txn_8725,user_499,1273.62,2026-04-07 07:02:39.974455,device_1884,29.139.162.207,1,7,1,200.50999999999996,1273.62,8,8,8,0.74,block
txn_8726,user_722,80.36,2026-03-30 15:10:39.974810,device_2316,149.19.90.204,0,15,0,57.501,126.41,10,10,10,0.21,approve
txn_8727,user_300,20.39,2026-04-02 03:58:39.975254,device_2379,182.244.169.154,0,3,3,50.32142857142857,154.59,14,14,14,0.03,approve
txn_8728,user_222,135.06,2026-04-14 20:30:39.975644,device_1866,249.27.56.189,0,20,1,73.99666666666667,152.35,6,6,6,0.09,approve
txn_8729,user_361,76.53,2026-04-24 17:12:39.976021,device_2851,140.22.140.53,0,17,4,53.77571428571429,209.98,14,14,14,0.01,approve
txn_8730,user_496,63.08,2026-04-21 09:24:39.976519,device_2414,218.131.47.42,0,9,1,48.585,173.34,12,12,12,0.0,approve
txn_8731,user_777,95.33,2026-04-04 23:57:39.976971,device_1568,28.213.97.117,1,23,5,52.513333333333335,104.92,9,9,9,0.69,review
txn_8732,user_179,110.82,2026-04-28 02:55:39.977428,device_1666,122.24.107.89,0,2,1,129.025,231.02,6,6,6,0.22,approve
txn_8733,user_925,4.77,2026-03-30 14:28:39.977898,device_1033,168.242.63.80,0,14,0,45.523,136.97,10,10,10,0.02,approve
txn_8734,user_906,50.1,2026-04-18 20:55:39.978418,device_764,9.19.209.66,0,20,5,37.4925,57.28,4,4,4,0.0,approve
txn_8735,user_505,463.32,2026-04-09 13:46:39.978887,device_235,237.156.246.251,1,13,3,133.1823076923077,539.8,13,13,13,0.84,block
txn_8736,user_595,7.19,2026-04-06 22:11:39.979440,device_218,166.205.118.211,0,22,0,63.89833333333333,129.56,6,6,6,0.02,approve
txn_8737,user_938,11.36,2026-03-31 17:39:39.979900,device_627,211.129.55.206,0,17,1,31.455,70.36,8,7,8,0.01,approve
txn_8738,user_814,54.89,2026-04-28 16:44:39.980360,device_135,154.198.135.36,0,16,1,42.74916666666667,93.9,12,12,12,0.1,approve
txn_8739,user_111,74.33,2026-04-02 18:04:39.980791,device_1573,136.106.103.87,0,18,3,68.75571428571429,130.83,7,7,7,0.05,approve
txn_8740,user_748,22.75,2026-04-12 03:41:39.981280,device_1400,246.226.53.105,0,3,6,68.65375,219.78,8,8,8,0.0,approve
txn_8741,user_251,75.82,2026-04-12 22:25:39.981729,device_2620,128.215.248.3,0,22,6,37.103846153846156,80.44,13,13,13,0.03,approve
txn_8742,user_786,126.1,2026-04-24 09:01:39.982213,device_2684,147.47.150.20,1,9,4,79.238,244.48,10,10,10,0.14,approve
txn_8743,user_925,75.94,2026-04-05 10:37:39.982746,device_157,222.43.82.71,0,10,6,45.523,136.97,10,10,10,0.03,approve
txn_8744,user_181,4.25,2026-04-13 07:29:39.983230,device_342,149.18.114.131,0,7,0,32.76142857142857,100.27,14,14,14,0.0,approve
txn_8745,user_898,28.53,2026-04-01 15:47:39.983660,device_2246,130.123.196.210,0,15,2,70.565,368.35,10,10,10,0.08,approve
txn_8746,user_744,19.48,2026-04-04 23:50:39.984120,device_2097,19.221.254.190,0,23,5,53.780833333333334,114.14,12,12,12,0.07,approve
txn_8747,user_209,142.36,2026-04-03 18:37:39.984607,device_72,108.234.228.48,1,18,4,72.87333333333333,368.69,9,9,9,0.26,approve
txn_8748,user_525,45.58,2026-04-22 09:15:39.985627,device_2623,45.100.211.227,0,9,2,87.20818181818181,265.9,11,11,11,0.04,approve
txn_8749,user_82,59.4,2026-04-13 16:38:39.986111,device_1420,237.226.208.20,0,16,0,35.11857142857143,73.08,7,7,7,0.04,approve
txn_8750,user_242,97.56,2026-04-21 04:45:39.986569,device_1900,99.246.244.228,0,4,1,28.764545454545456,97.56,11,11,11,0.0,approve
txn_8751,user_671,43.59,2026-03-31 01:20:39.987021,device_1598,162.98.224.26,0,1,1,77.4475,166.41,8,8,8,0.02,approve
txn_8752,user_398,52.77,2026-04-26 11:29:39.987488,device_2912,50.60.140.47,0,11,6,59.54916666666667,137.19,12,12,12,0.01,approve
txn_8753,user_838,7.61,2026-04-01 14:01:39.987932,device_53,232.12.158.254,0,14,2,37.29714285714285,129.38,14,14,14,0.03,approve
txn_8754,user_951,5.33,2026-04-25 05:57:39.988419,device_1216,199.167.182.172,0,5,5,74.59400000000001,183.78,10,10,10,0.0,approve
txn_8755,user_510,24.53,2026-04-03 12:32:39.988850,device_1828,224.3.123.44,0,12,4,54.85375,136.71,8,8,8,0.02,approve
txn_8756,user_99,49.81,2026-04-06 00:01:39.989328,device_333,230.241.171.22,0,0,0,46.07272727272727,164.46,11,11,11,0.01,approve
txn_8757,user_357,299.35,2026-04-06 08:06:39.991213,device_1079,62.31.253.97,0,8,0,91.584,299.35,10,10,10,0.25,approve
txn_8758,user_237,88.67,2026-04-23 19:49:39.991699,device_1432,85.134.40.160,0,19,3,51.696666666666665,124.02,9,9,9,0.02,approve
txn_8759,user_367,26.87,2026-04-01 21:34:39.992253,device_2351,114.60.180.115,0,21,2,25.662222222222223,51.02,9,9,9,0.03,approve
txn_8760,user_166,2.92,2026-04-12 08:13:39.992739,device_2178,169.102.174.137,0,8,6,37.78181818181818,129.46,11,11,11,0.17,approve
txn_8761,user_845,43.69,2026-04-16 16:10:39.993283,device_2529,24.250.100.177,0,16,3,25.78,49.88,12,12,12,0.06,approve
txn_8762,user_656,73.19,2026-04-02 22:08:39.993768,device_1135,109.196.228.90,0,22,3,52.156470588235294,203.03,17,17,17,0.01,approve
txn_8763,user_779,27.53,2026-03-29 08:05:39.996346,device_2620,218.201.125.200,0,8,6,95.55499999999999,481.55,14,14,14,0.05,approve
txn_8764,user_836,72.08,2026-04-05 23:54:39.996818,device_2592,114.96.132.118,0,23,6,53.803125,175.3,16,16,16,0.03,approve
txn_8765,user_969,146.21,2026-04-11 23:58:39.997323,device_498,4.56.43.149,0,23,5,62.82111111111111,171.4,9,9,9,0.06,approve
txn_8766,user_271,159.97,2026-03-31 16:18:39.997780,device_2387,210.90.153.227,1,16,1,93.705,197.21,12,12,12,0.74,block
txn_8767,user_516,15.49,2026-04-25 09:33:40.000360,device_2113,160.96.195.88,0,9,5,42.221111111111114,105.3,9,9,9,0.05,approve
txn_8768,user_518,46.93,2026-03-31 06:39:40.000815,device_794,245.190.135.147,0,6,1,41.214999999999996,103.47,14,14,14,0.01,approve
txn_8769,user_803,36.29,2026-04-09 21:22:40.001324,device_891,116.101.30.194,0,21,3,47.34000000000001,142.43,7,7,7,0.02,approve
txn_8770,user_844,10.27,2026-04-11 07:39:40.001777,device_357,62.213.245.213,0,7,5,23.435714285714283,102.8,7,7,7,0.02,approve
txn_8771,user_975,235.99,2026-04-20 21:24:40.004334,device_2886,237.163.61.197,1,21,0,78.49222222222222,235.99,9,9,9,0.59,review
txn_8772,user_84,74.77,2026-04-28 03:52:40.004827,device_2792,189.243.120.45,0,3,1,96.13857142857144,489.16,7,7,7,0.03,approve
txn_8773,user_967,10.25,2026-04-19 17:08:40.005313,device_2219,79.95.27.50,0,17,6,52.58692307692308,256.76,13,13,13,0.02,approve
txn_8774,user_975,21.13,2026-03-29 08:53:40.005754,device_382,236.90.201.122,0,8,6,78.49222222222222,235.99,9,9,9,0.01,approve
txn_8775,user_315,42.81,2026-04-14 21:19:40.008754,device_1211,3.100.30.10,1,21,1,47.57571428571429,154.33,14,14,14,0.67,review
txn_8776,user_301,28.21,2026-04-01 06:38:40.009284,device_1322,182.146.224.47,0,6,2,64.51599999999999,194.86,10,10,10,0.02,approve
txn_8777,user_972,63.06,2026-04-17 19:15:40.009722,device_388,154.17.31.80,0,19,4,42.39555555555555,173.3,9,9,9,0.11,approve
txn_8778,user_982,71.03,2026-04-27 16:53:40.012309,device_1273,62.165.65.246,1,16,0,54.083000000000006,118.76,10,10,10,0.15,approve
txn_8779,user_613,58.05,2026-04-11 09:23:40.012797,device_1884,163.157.163.167,0,9,5,56.3075,128.13,4,4,4,0.04,approve
txn_8780,user_371,16.44,2026-04-25 00:44:40.013300,device_603,68.32.105.247,0,0,5,105.41142857142857,482.99,7,7,7,0.03,approve
txn_8781,user_382,108.18,2026-04-17 18:07:40.013709,device_920,128.206.45.213,0,18,4,88.41428571428571,333.99,14,14,14,0.12,approve
txn_8782,user_376,26.61,2026-04-10 23:49:40.016334,device_1308,108.4.56.210,0,23,4,69.45071428571428,445.51,14,14,14,0.18,approve
txn_8783,user_103,36.39,2026-04-18 14:50:40.016808,device_1893,120.196.190.23,0,14,5,56.276363636363634,150.37,11,11,11,0.07,approve
txn_8784,user_302,56.5,2026-04-06 19:22:40.019370,device_1416,236.8.50.231,0,19,0,44.675714285714285,106.86,7,7,7,0.1,approve
txn_8785,user_329,29.31,2026-04-10 08:49:40.019839,device_1812,12.197.26.72,0,8,4,41.974999999999994,109.74,8,8,8,0.02,approve
txn_8786,user_636,69.5,2026-04-28 01:17:40.020339,device_2542,75.81.161.19,0,1,1,43.48823529411764,112.25,17,17,17,0.18,approve
txn_8787,user_884,69.89,2026-04-21 00:48:40.020799,device_923,82.38.92.52,0,0,1,30.89909090909091,77.87,11,11,11,0.02,approve
txn_8788,user_183,12.64,2026-03-30 22:11:40.023376,device_1729,14.45.116.239,0,22,0,25.945833333333336,67.81,12,12,12,0.03,approve
txn_8789,user_231,17.27,2026-04-11 20:32:40.023831,device_2196,31.127.170.212,0,20,5,49.41111111111112,224.87,9,9,9,0.0,approve
txn_8790,user_712,1.07,2026-04-07 22:04:40.024349,device_1336,62.105.223.162,0,22,1,80.84764705882354,197.29,17,17,17,0.01,approve
txn_8791,user_596,9.69,2026-04-02 05:10:40.024800,device_1883,233.50.122.39,0,5,3,34.7725,98.12,8,8,8,0.04,approve
txn_8792,user_676,34.73,2026-04-21 13:53:40.025288,device_202,141.78.233.13,0,13,1,30.509999999999998,84.92,9,9,9,0.02,approve
txn_8793,user_187,65.06,2026-04-10 03:58:40.025748,device_1087,232.33.62.244,1,3,4,54.58625,136.35,8,8,8,0.62,review
txn_8794,user_320,14.74,2026-04-12 10:26:40.028305,device_377,202.46.60.209,0,10,6,40.690909090909095,117.16,11,11,11,0.06,approve
txn_8795,user_522,98.37,2026-03-29 15:51:40.028695,device_431,212.88.79.5,0,15,6,63.395714285714284,110.75,7,7,7,0.03,approve
txn_8796,user_293,40.77,2026-04-09 07:07:40.031147,device_224,197.25.114.36,0,7,3,62.4,188.57,7,7,7,0.01,approve
txn_8797,user_13,147.82,2026-03-31 02:31:40.031591,device_1140,112.155.85.64,0,2,1,94.93199999999999,394.49,10,10,10,0.08,approve
txn_8798,user_315,57.18,2026-04-27 13:24:40.031986,device_554,54.50.165.160,0,13,0,47.57571428571429,154.33,14,14,14,0.01,approve
txn_8799,user_250,1.64,2026-04-21 02:14:40.034704,device_2917,198.12.118.167,0,2,1,71.113,180.77,10,10,10,0.03,approve
txn_8800,user_812,1.64,2026-04-02 06:40:40.037204,device_1437,56.24.129.253,0,6,3,52.544285714285714,127.11,7,7,7,0.09,approve
txn_8801,user_447,12.03,2026-04-27 22:46:40.037695,device_2288,152.119.206.122,0,22,0,65.95666666666666,234.82,6,6,6,0.0,approve
txn_8802,user_919,80.93,2026-04-28 16:51:40.040193,device_2696,95.9.195.37,0,16,1,51.195,111.43,14,14,14,0.08,approve
txn_8803,user_576,140.45,2026-04-21 02:15:40.040661,device_904,106.121.144.149,1,2,1,59.78099999999999,258.58,20,20,20,0.69,review
txn_8804,user_94,110.16,2026-04-17 18:29:40.043308,device_2836,165.218.110.211,0,18,4,64.03833333333334,182.01,6,6,6,0.05,approve
